# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-10-06 06:14:12 EDT       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01104500 CHARLES RIVER AT WALTHAM, MA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01104500
#            TS   parameter     statistic     Description
#         64222       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	64222_00060_00003	64222_00060_00003_cd
USGS	01104500	1940-07-27	98.0	A
USGS	01104500	1940-07-28	98.0	A
USGS	01104500	1940-07-29	100	A
USGS	01104500	1940-07-30	96.0	A
USGS	01104500	1940-07-31	92.0	A
USGS	01104500	1940-08-01	88.0	A
USGS	01104500	1940-08-02	80.0	A
USGS	01104500	1940-08-03	70.0	A
USGS	01104500	1940-08-04	58.0	A
USGS	01104500	1940-08-05	58.0	A
USGS	01104500	1940-08-06	52.0	A
USGS	01104500	1940-08-07	47.0	A
USGS	01104500	1940-08-08	47.0	A
USGS	01104500	1940-08-09	47.0	A
USGS	01104500	1940-08-10	38.0	A
USGS	01104500	1940-08-11	37.0	A
USGS	01104500	1940-08-12	40.0	A
USGS	01104500	1940-08-13	36.0	A
USGS	01104500	1940-08-14	32.0	A
USGS	01104500	1940-08-15	32.0	A
USGS	01104500	1940-08-16	30.0	A
USGS	01104500	1940-08-17	24.0	A
USGS	01104500	1940-08-18	24.0	A
USGS	01104500	1940-08-19	31.0	A
USGS	01104500	1940-08-20	27.0	A
USGS	01104500	1940-08-21	29.0	A
USGS	01104500	1940-08-22	25.0	A
USGS	01104500	1940-08-23	30.0	A
USGS	01104500	1940-08-24	37.0	A
USGS	01104500	1940-08-25	33.0	A
USGS	01104500	1940-08-26	33.0	A
USGS	01104500	1940-08-27	30.0	A
USGS	01104500	1940-08-28	31.0	A
USGS	01104500	1940-08-29	31.0	A
USGS	01104500	1940-08-30	31.0	A
USGS	01104500	1940-08-31	31.0	A
USGS	01104500	1940-09-01	62.0	A
USGS	01104500	1940-09-02	116	A
USGS	01104500	1940-09-03	151	A
USGS	01104500	1940-09-04	68.0	A
USGS	01104500	1940-09-05	44.0	A
USGS	01104500	1940-09-06	24.0	A
USGS	01104500	1940-09-07	4.80	A
USGS	01104500	1940-09-08	4.30	A
USGS	01104500	1940-09-09	4.30	A
USGS	01104500	1940-09-10	4.80	A
USGS	01104500	1940-09-11	4.30	A
USGS	01104500	1940-09-12	7.10	A
USGS	01104500	1940-09-13	11.0	A
USGS	01104500	1940-09-14	18.0	A
USGS	01104500	1940-09-15	32.0	A
USGS	01104500	1940-09-16	37.0	A
USGS	01104500	1940-09-17	33.0	A
USGS	01104500	1940-09-18	31.0	A
USGS	01104500	1940-09-19	31.0	A
USGS	01104500	1940-09-20	29.0	A
USGS	01104500	1940-09-21	25.0	A
USGS	01104500	1940-09-22	26.0	A
USGS	01104500	1940-09-23	32.0	A
USGS	01104500	1940-09-24	29.0	A
USGS	01104500	1940-09-25	37.0	A
USGS	01104500	1940-09-26	44.0	A
USGS	01104500	1940-09-27	38.0	A
USGS	01104500	1940-09-28	37.0	A
USGS	01104500	1940-09-29	38.0	A
USGS	01104500	1940-09-30	38.0	A
USGS	01104500	1940-10-01	37.0	A
USGS	01104500	1940-10-02	38.0	A
USGS	01104500	1940-10-03	38.0	A
USGS	01104500	1940-10-04	37.0	A
USGS	01104500	1940-10-05	34.0	A
USGS	01104500	1940-10-06	34.0	A
USGS	01104500	1940-10-07	38.0	A
USGS	01104500	1940-10-08	37.0	A
USGS	01104500	1940-10-09	32.0	A
USGS	01104500	1940-10-10	32.0	A
USGS	01104500	1940-10-11	92.0	A
USGS	01104500	1940-10-12	52.0	A
USGS	01104500	1940-10-13	31.0	A
USGS	01104500	1940-10-14	100	A
USGS	01104500	1940-10-15	47.0	A
USGS	01104500	1940-10-16	14.0	A
USGS	01104500	1940-10-17	5.90	A
USGS	01104500	1940-10-18	7.10	A
USGS	01104500	1940-10-19	19.0	A
USGS	01104500	1940-10-20	29.0	A
USGS	01104500	1940-10-21	105	A
USGS	01104500	1940-10-22	43.0	A
USGS	01104500	1940-10-23	34.0	A
USGS	01104500	1940-10-24	14.0	A
USGS	01104500	1940-10-25	4.80	A
USGS	01104500	1940-10-26	4.80	A
USGS	01104500	1940-10-27	5.30	A
USGS	01104500	1940-10-28	6.50	A
USGS	01104500	1940-10-29	2.50	A
USGS	01104500	1940-10-30	3.30	A
USGS	01104500	1940-10-31	7.70	A
USGS	01104500	1940-11-01	25.0	A
USGS	01104500	1940-11-02	51.0	A
USGS	01104500	1940-11-03	73.0	A
USGS	01104500	1940-11-04	36.0	A
USGS	01104500	1940-11-05	28.0	A
USGS	01104500	1940-11-06	36.0	A
USGS	01104500	1940-11-07	59.0	A
USGS	01104500	1940-11-08	90.0	A
USGS	01104500	1940-11-09	90.0	A
USGS	01104500	1940-11-10	88.0	A
USGS	01104500	1940-11-11	75.0	A
USGS	01104500	1940-11-12	92.0	A
USGS	01104500	1940-11-13	123	A
USGS	01104500	1940-11-14	175	A
USGS	01104500	1940-11-15	216	A
USGS	01104500	1940-11-16	220	A
USGS	01104500	1940-11-17	236	A
USGS	01104500	1940-11-18	256	A
USGS	01104500	1940-11-19	287	A
USGS	01104500	1940-11-20	251	A
USGS	01104500	1940-11-21	328	A
USGS	01104500	1940-11-22	285	A
USGS	01104500	1940-11-23	350	A
USGS	01104500	1940-11-24	183	A
USGS	01104500	1940-11-25	97.0	A
USGS	01104500	1940-11-26	97.0	A
USGS	01104500	1940-11-27	140	A
USGS	01104500	1940-11-28	126	A
USGS	01104500	1940-11-29	192	A
USGS	01104500	1940-11-30	140	A
USGS	01104500	1940-12-01	119	A
USGS	01104500	1940-12-02	116	A
USGS	01104500	1940-12-03	126	A
USGS	01104500	1940-12-04	126	A
USGS	01104500	1940-12-05	126	A
USGS	01104500	1940-12-06	119	A
USGS	01104500	1940-12-07	110	A
USGS	01104500	1940-12-08	119	A
USGS	01104500	1940-12-09	130	A
USGS	01104500	1940-12-10	140	A
USGS	01104500	1940-12-11	150	A
USGS	01104500	1940-12-12	167	A
USGS	01104500	1940-12-13	180	A
USGS	01104500	1940-12-14	143	A
USGS	01104500	1940-12-15	143	A
USGS	01104500	1940-12-16	164	A
USGS	01104500	1940-12-17	222	A
USGS	01104500	1940-12-18	183	A
USGS	01104500	1940-12-19	203	A
USGS	01104500	1940-12-20	225	A
USGS	01104500	1940-12-21	220	A
USGS	01104500	1940-12-22	201	A
USGS	01104500	1940-12-23	192	A
USGS	01104500	1940-12-24	148	A
USGS	01104500	1940-12-25	156	A
USGS	01104500	1940-12-26	189	A
USGS	01104500	1940-12-27	143	A
USGS	01104500	1940-12-28	187	A
USGS	01104500	1940-12-29	186	A
USGS	01104500	1940-12-30	213	A
USGS	01104500	1940-12-31	220	A
USGS	01104500	1941-01-01	232	A
USGS	01104500	1941-01-02	262	A
USGS	01104500	1941-01-03	266	A
USGS	01104500	1941-01-04	293	A
USGS	01104500	1941-01-05	252	A
USGS	01104500	1941-01-06	252	A
USGS	01104500	1941-01-07	239	A
USGS	01104500	1941-01-08	216	A
USGS	01104500	1941-01-09	213	A
USGS	01104500	1941-01-10	179	A
USGS	01104500	1941-01-11	177	A
USGS	01104500	1941-01-12	133	A
USGS	01104500	1941-01-13	126	A
USGS	01104500	1941-01-14	126	A
USGS	01104500	1941-01-15	128	A
USGS	01104500	1941-01-16	123	A
USGS	01104500	1941-01-17	177	A
USGS	01104500	1941-01-18	169	A
USGS	01104500	1941-01-19	175	A
USGS	01104500	1941-01-20	166	A
USGS	01104500	1941-01-21	186	A
USGS	01104500	1941-01-22	189	A
USGS	01104500	1941-01-23	186	A
USGS	01104500	1941-01-24	183	A
USGS	01104500	1941-01-25	138	A
USGS	01104500	1941-01-26	135	A
USGS	01104500	1941-01-27	197	A
USGS	01104500	1941-01-28	172	A
USGS	01104500	1941-01-29	200	A
USGS	01104500	1941-01-30	164	A
USGS	01104500	1941-01-31	169	A
USGS	01104500	1941-02-01	161	A
USGS	01104500	1941-02-02	148	A
USGS	01104500	1941-02-03	161	A
USGS	01104500	1941-02-04	148	A
USGS	01104500	1941-02-05	148	A
USGS	01104500	1941-02-06	148	A
USGS	01104500	1941-02-07	156	A
USGS	01104500	1941-02-08	358	A
USGS	01104500	1941-02-09	383	A
USGS	01104500	1941-02-10	401	A
USGS	01104500	1941-02-11	442	A
USGS	01104500	1941-02-12	475	A
USGS	01104500	1941-02-13	505	A
USGS	01104500	1941-02-14	525	A
USGS	01104500	1941-02-15	545	A
USGS	01104500	1941-02-16	530	A
USGS	01104500	1941-02-17	515	A
USGS	01104500	1941-02-18	500	A
USGS	01104500	1941-02-19	446	A
USGS	01104500	1941-02-20	410	A
USGS	01104500	1941-02-21	406	A
USGS	01104500	1941-02-22	374	A
USGS	01104500	1941-02-23	349	A
USGS	01104500	1941-02-24	278	A
USGS	01104500	1941-02-25	295	A
USGS	01104500	1941-02-26	243	A
USGS	01104500	1941-02-27	240	A
USGS	01104500	1941-02-28	217	A
USGS	01104500	1941-03-01	204	A
USGS	01104500	1941-03-02	192	A
USGS	01104500	1941-03-03	195	A
USGS	01104500	1941-03-04	208	A
USGS	01104500	1941-03-05	175	A
USGS	01104500	1941-03-06	233	A
USGS	01104500	1941-03-07	223	A
USGS	01104500	1941-03-08	220	A
USGS	01104500	1941-03-09	204	A
USGS	01104500	1941-03-10	220	A
USGS	01104500	1941-03-11	211	A
USGS	01104500	1941-03-12	208	A
USGS	01104500	1941-03-13	201	A
USGS	01104500	1941-03-14	201	A
USGS	01104500	1941-03-15	201	A
USGS	01104500	1941-03-16	220	A
USGS	01104500	1941-03-17	240	A
USGS	01104500	1941-03-18	243	A
USGS	01104500	1941-03-19	246	A
USGS	01104500	1941-03-20	233	A
USGS	01104500	1941-03-21	240	A
USGS	01104500	1941-03-22	250	A
USGS	01104500	1941-03-23	253	A
USGS	01104500	1941-03-24	341	A
USGS	01104500	1941-03-25	365	A
USGS	01104500	1941-03-26	374	A
USGS	01104500	1941-03-27	406	A
USGS	01104500	1941-03-28	446	A
USGS	01104500	1941-03-29	465	A
USGS	01104500	1941-03-30	470	A
USGS	01104500	1941-03-31	485	A
USGS	01104500	1941-04-01	480	A
USGS	01104500	1941-04-02	465	A
USGS	01104500	1941-04-03	456	A
USGS	01104500	1941-04-04	450	A
USGS	01104500	1941-04-05	428	A
USGS	01104500	1941-04-06	419	A
USGS	01104500	1941-04-07	414	A
USGS	01104500	1941-04-08	401	A
USGS	01104500	1941-04-09	388	A
USGS	01104500	1941-04-10	374	A
USGS	01104500	1941-04-11	365	A
USGS	01104500	1941-04-12	353	A
USGS	01104500	1941-04-13	329	A
USGS	01104500	1941-04-14	314	A
USGS	01104500	1941-04-15	260	A
USGS	01104500	1941-04-16	278	A
USGS	01104500	1941-04-17	253	A
USGS	01104500	1941-04-18	243	A
USGS	01104500	1941-04-19	201	A
USGS	01104500	1941-04-20	201	A
USGS	01104500	1941-04-21	227	A
USGS	01104500	1941-04-22	183	A
USGS	01104500	1941-04-23	178	A
USGS	01104500	1941-04-24	198	A
USGS	01104500	1941-04-25	178	A
USGS	01104500	1941-04-26	201	A
USGS	01104500	1941-04-27	208	A
USGS	01104500	1941-04-28	227	A
USGS	01104500	1941-04-29	220	A
USGS	01104500	1941-04-30	214	A
USGS	01104500	1941-05-01	211	A
USGS	01104500	1941-05-02	198	A
USGS	01104500	1941-05-03	189	A
USGS	01104500	1941-05-04	186	A
USGS	01104500	1941-05-05	189	A
USGS	01104500	1941-05-06	186	A
USGS	01104500	1941-05-07	186	A
USGS	01104500	1941-05-08	183	A
USGS	01104500	1941-05-09	186	A
USGS	01104500	1941-05-10	198	A
USGS	01104500	1941-05-11	220	A
USGS	01104500	1941-05-12	246	A
USGS	01104500	1941-05-13	267	A
USGS	01104500	1941-05-14	270	A
USGS	01104500	1941-05-15	267	A
USGS	01104500	1941-05-16	264	A
USGS	01104500	1941-05-17	246	A
USGS	01104500	1941-05-18	214	A
USGS	01104500	1941-05-19	204	A
USGS	01104500	1941-05-20	175	A
USGS	01104500	1941-05-21	167	A
USGS	01104500	1941-05-22	161	A
USGS	01104500	1941-05-23	123	A
USGS	01104500	1941-05-24	116	A
USGS	01104500	1941-05-25	107	A
USGS	01104500	1941-05-26	109	A
USGS	01104500	1941-05-27	111	A
USGS	01104500	1941-05-28	111	A
USGS	01104500	1941-05-29	107	A
USGS	01104500	1941-05-30	98.0	A
USGS	01104500	1941-05-31	94.0	A
USGS	01104500	1941-06-01	90.0	A
USGS	01104500	1941-06-02	86.0	A
USGS	01104500	1941-06-03	58.0	A
USGS	01104500	1941-06-04	97.0	A
USGS	01104500	1941-06-05	121	A
USGS	01104500	1941-06-06	133	A
USGS	01104500	1941-06-07	145	A
USGS	01104500	1941-06-08	169	A
USGS	01104500	1941-06-09	175	A
USGS	01104500	1941-06-10	164	A
USGS	01104500	1941-06-11	140	A
USGS	01104500	1941-06-12	133	A
USGS	01104500	1941-06-13	118	A
USGS	01104500	1941-06-14	53.0	A
USGS	01104500	1941-06-15	113	A
USGS	01104500	1941-06-16	109	A
USGS	01104500	1941-06-17	105	A
USGS	01104500	1941-06-18	125	A
USGS	01104500	1941-06-19	158	A
USGS	01104500	1941-06-20	167	A
USGS	01104500	1941-06-21	192	A
USGS	01104500	1941-06-22	161	A
USGS	01104500	1941-06-23	198	A
USGS	01104500	1941-06-24	109	A
USGS	01104500	1941-06-25	107	A
USGS	01104500	1941-06-26	116	A
USGS	01104500	1941-06-27	123	A
USGS	01104500	1941-06-28	118	A
USGS	01104500	1941-06-29	105	A
USGS	01104500	1941-06-30	103	A
USGS	01104500	1941-07-01	92.0	A
USGS	01104500	1941-07-02	80.0	A
USGS	01104500	1941-07-03	71.0	A
USGS	01104500	1941-07-04	66.0	A
USGS	01104500	1941-07-05	62.0	A
USGS	01104500	1941-07-06	61.0	A
USGS	01104500	1941-07-07	90.0	A
USGS	01104500	1941-07-08	55.0	A
USGS	01104500	1941-07-09	64.0	A
USGS	01104500	1941-07-10	39.0	A
USGS	01104500	1941-07-11	46.0	A
USGS	01104500	1941-07-12	60.0	A
USGS	01104500	1941-07-13	27.0	A
USGS	01104500	1941-07-14	118	A
USGS	01104500	1941-07-15	43.0	A
USGS	01104500	1941-07-16	121	A
USGS	01104500	1941-07-17	56.0	A
USGS	01104500	1941-07-18	75.0	A
USGS	01104500	1941-07-19	84.0	A
USGS	01104500	1941-07-20	51.0	A
USGS	01104500	1941-07-21	68.0	A
USGS	01104500	1941-07-22	42.0	A
USGS	01104500	1941-07-23	53.0	A
USGS	01104500	1941-07-24	53.0	A
USGS	01104500	1941-07-25	43.0	A
USGS	01104500	1941-07-26	47.0	A
USGS	01104500	1941-07-27	19.0	A
USGS	01104500	1941-07-28	71.0	A
USGS	01104500	1941-07-29	87.0	A
USGS	01104500	1941-07-30	49.0	A
USGS	01104500	1941-07-31	98.0	A
USGS	01104500	1941-08-01	140	A
USGS	01104500	1941-08-02	105	A
USGS	01104500	1941-08-03	121	A
USGS	01104500	1941-08-04	123	A
USGS	01104500	1941-08-05	74.0	A
USGS	01104500	1941-08-06	55.0	A
USGS	01104500	1941-08-07	75.0	A
USGS	01104500	1941-08-08	60.0	A
USGS	01104500	1941-08-09	58.0	A
USGS	01104500	1941-08-10	12.0	A
USGS	01104500	1941-08-11	91.0	A
USGS	01104500	1941-08-12	35.0	A
USGS	01104500	1941-08-13	11.0	A
USGS	01104500	1941-08-14	11.0	A
USGS	01104500	1941-08-15	11.0	A
USGS	01104500	1941-08-16	48.0	A
USGS	01104500	1941-08-17	31.0	A
USGS	01104500	1941-08-18	12.0	A
USGS	01104500	1941-08-19	37.0	A
USGS	01104500	1941-08-20	53.0	A
USGS	01104500	1941-08-21	29.0	A
USGS	01104500	1941-08-22	31.0	A
USGS	01104500	1941-08-23	33.0	A
USGS	01104500	1941-08-24	9.90	A
USGS	01104500	1941-08-25	59.0	A
USGS	01104500	1941-08-26	55.0	A
USGS	01104500	1941-08-27	34.0	A
USGS	01104500	1941-08-28	30.0	A
USGS	01104500	1941-08-29	11.0	A
USGS	01104500	1941-08-30	44.0	A
USGS	01104500	1941-08-31	8.40	A
USGS	01104500	1941-09-01	57.0	A
USGS	01104500	1941-09-02	53.0	A
USGS	01104500	1941-09-03	45.0	A
USGS	01104500	1941-09-04	32.0	A
USGS	01104500	1941-09-05	28.0	A
USGS	01104500	1941-09-06	41.0	A
USGS	01104500	1941-09-07	7.10	A
USGS	01104500	1941-09-08	40.0	A
USGS	01104500	1941-09-09	33.0	A
USGS	01104500	1941-09-10	29.0	A
USGS	01104500	1941-09-11	34.0	A
USGS	01104500	1941-09-12	25.0	A
USGS	01104500	1941-09-13	6.40	A
USGS	01104500	1941-09-14	6.40	A
USGS	01104500	1941-09-15	36.0	A
USGS	01104500	1941-09-16	6.40	A
USGS	01104500	1941-09-17	6.40	A
USGS	01104500	1941-09-18	6.40	A
USGS	01104500	1941-09-19	31.0	A
USGS	01104500	1941-09-20	6.40	A
USGS	01104500	1941-09-21	6.40	A
USGS	01104500	1941-09-22	6.40	A
USGS	01104500	1941-09-23	6.40	A
USGS	01104500	1941-09-24	6.40	A
USGS	01104500	1941-09-25	7.10	A
USGS	01104500	1941-09-26	7.10	A
USGS	01104500	1941-09-27	7.10	A
USGS	01104500	1941-09-28	7.10	A
USGS	01104500	1941-09-29	6.40	A
USGS	01104500	1941-09-30	7.10	A
USGS	01104500	1941-10-01	6.50	A
USGS	01104500	1941-10-02	16.0	A
USGS	01104500	1941-10-03	6.40	A
USGS	01104500	1941-10-04	6.40	A
USGS	01104500	1941-10-05	6.40	A
USGS	01104500	1941-10-06	6.40	A
USGS	01104500	1941-10-07	5.80	A
USGS	01104500	1941-10-08	5.80	A
USGS	01104500	1941-10-09	5.20	A
USGS	01104500	1941-10-10	32.0	A
USGS	01104500	1941-10-11	37.0	A
USGS	01104500	1941-10-12	35.0	A
USGS	01104500	1941-10-13	47.0	A
USGS	01104500	1941-10-14	32.0	A
USGS	01104500	1941-10-15	57.0	A
USGS	01104500	1941-10-16	68.0	A
USGS	01104500	1941-10-17	4.70	A
USGS	01104500	1941-10-18	5.20	A
USGS	01104500	1941-10-19	54.0	A
USGS	01104500	1941-10-20	47.0	A
USGS	01104500	1941-10-21	46.0	A
USGS	01104500	1941-10-22	39.0	A
USGS	01104500	1941-10-23	34.0	A
USGS	01104500	1941-10-24	33.0	A
USGS	01104500	1941-10-25	4.70	A
USGS	01104500	1941-10-26	36.0	A
USGS	01104500	1941-10-27	4.70	A
USGS	01104500	1941-10-28	36.0	A
USGS	01104500	1941-10-29	4.70	A
USGS	01104500	1941-10-30	4.70	A
USGS	01104500	1941-10-31	32.0	A
USGS	01104500	1941-11-01	16.0	A
USGS	01104500	1941-11-02	99.0	A
USGS	01104500	1941-11-03	48.0	A
USGS	01104500	1941-11-04	49.0	A
USGS	01104500	1941-11-05	53.0	A
USGS	01104500	1941-11-06	56.0	A
USGS	01104500	1941-11-07	91.0	A
USGS	01104500	1941-11-08	51.0	A
USGS	01104500	1941-11-09	37.0	A
USGS	01104500	1941-11-10	81.0	A
USGS	01104500	1941-11-11	59.0	A
USGS	01104500	1941-11-12	54.0	A
USGS	01104500	1941-11-13	55.0	A
USGS	01104500	1941-11-14	44.0	A
USGS	01104500	1941-11-15	11.0	A
USGS	01104500	1941-11-16	39.0	A
USGS	01104500	1941-11-17	54.0	A
USGS	01104500	1941-11-18	68.0	A
USGS	01104500	1941-11-19	50.0	A
USGS	01104500	1941-11-20	8.40	A
USGS	01104500	1941-11-21	58.0	A
USGS	01104500	1941-11-22	58.0	A
USGS	01104500	1941-11-23	7.10	A
USGS	01104500	1941-11-24	55.0	A
USGS	01104500	1941-11-25	57.0	A
USGS	01104500	1941-11-26	40.0	A
USGS	01104500	1941-11-27	51.0	A
USGS	01104500	1941-11-28	33.0	A
USGS	01104500	1941-11-29	42.0	A
USGS	01104500	1941-11-30	33.0	A
USGS	01104500	1941-12-01	49.0	A
USGS	01104500	1941-12-02	38.0	A
USGS	01104500	1941-12-03	54.0	A
USGS	01104500	1941-12-04	60.0	A
USGS	01104500	1941-12-05	51.0	A
USGS	01104500	1941-12-06	69.0	A
USGS	01104500	1941-12-07	39.0	A
USGS	01104500	1941-12-08	53.0	A
USGS	01104500	1941-12-09	58.0	A
USGS	01104500	1941-12-10	62.0	A
USGS	01104500	1941-12-11	5.80	A
USGS	01104500	1941-12-12	61.0	A
USGS	01104500	1941-12-13	31.0	A
USGS	01104500	1941-12-14	105	A
USGS	01104500	1941-12-15	116	A
USGS	01104500	1941-12-16	111	A
USGS	01104500	1941-12-17	121	A
USGS	01104500	1941-12-18	128	A
USGS	01104500	1941-12-19	125	A
USGS	01104500	1941-12-20	123	A
USGS	01104500	1941-12-21	92.0	A
USGS	01104500	1941-12-22	68.0	A
USGS	01104500	1941-12-23	69.0	A
USGS	01104500	1941-12-24	82.0	A
USGS	01104500	1941-12-25	86.0	A
USGS	01104500	1941-12-26	105	A
USGS	01104500	1941-12-27	113	A
USGS	01104500	1941-12-28	113	A
USGS	01104500	1941-12-29	113	A
USGS	01104500	1941-12-30	98.0	A
USGS	01104500	1941-12-31	84.0	A
USGS	01104500	1942-01-01	84.0	A
USGS	01104500	1942-01-02	109	A
USGS	01104500	1942-01-03	94.0	A
USGS	01104500	1942-01-04	113	A
USGS	01104500	1942-01-05	138	A
USGS	01104500	1942-01-06	135	A
USGS	01104500	1942-01-07	123	A
USGS	01104500	1942-01-08	111	A
USGS	01104500	1942-01-09	88.0	A
USGS	01104500	1942-01-10	90.0	A
USGS	01104500	1942-01-11	86.0	A
USGS	01104500	1942-01-12	82.0	A
USGS	01104500	1942-01-13	77.0	A
USGS	01104500	1942-01-14	46.0	A
USGS	01104500	1942-01-15	55.0	A
USGS	01104500	1942-01-16	71.0	A
USGS	01104500	1942-01-17	31.0	A
USGS	01104500	1942-01-18	58.0	A
USGS	01104500	1942-01-19	86.0	A
USGS	01104500	1942-01-20	161	A
USGS	01104500	1942-01-21	195	A
USGS	01104500	1942-01-22	247	A
USGS	01104500	1942-01-23	245	A
USGS	01104500	1942-01-24	256	A
USGS	01104500	1942-01-25	265	A
USGS	01104500	1942-01-26	270	A
USGS	01104500	1942-01-27	263	A
USGS	01104500	1942-01-28	266	A
USGS	01104500	1942-01-29	231	A
USGS	01104500	1942-01-30	175	A
USGS	01104500	1942-01-31	213	A
USGS	01104500	1942-02-01	281	A
USGS	01104500	1942-02-02	250	A
USGS	01104500	1942-02-03	198	A
USGS	01104500	1942-02-04	192	A
USGS	01104500	1942-02-05	195	A
USGS	01104500	1942-02-06	183	A
USGS	01104500	1942-02-07	151	A
USGS	01104500	1942-02-08	349	A
USGS	01104500	1942-02-09	329	A
USGS	01104500	1942-02-10	337	A
USGS	01104500	1942-02-11	374	A
USGS	01104500	1942-02-12	365	A
USGS	01104500	1942-02-13	345	A
USGS	01104500	1942-02-14	325	A
USGS	01104500	1942-02-15	314	A
USGS	01104500	1942-02-16	274	A
USGS	01104500	1942-02-17	345	A
USGS	01104500	1942-02-18	306	A
USGS	01104500	1942-02-19	310	A
USGS	01104500	1942-02-20	281	A
USGS	01104500	1942-02-21	284	A
USGS	01104500	1942-02-22	264	A
USGS	01104500	1942-02-23	253	A
USGS	01104500	1942-02-24	201	A
USGS	01104500	1942-02-25	227	A
USGS	01104500	1942-02-26	186	A
USGS	01104500	1942-02-27	167	A
USGS	01104500	1942-02-28	172	A
USGS	01104500	1942-03-01	169	A
USGS	01104500	1942-03-02	169	A
USGS	01104500	1942-03-03	290	A
USGS	01104500	1942-03-04	288	A
USGS	01104500	1942-03-05	353	A
USGS	01104500	1942-03-06	378	A
USGS	01104500	1942-03-07	396	A
USGS	01104500	1942-03-08	424	A
USGS	01104500	1942-03-09	657	A
USGS	01104500	1942-03-10	678	A
USGS	01104500	1942-03-11	678	A
USGS	01104500	1942-03-12	678	A
USGS	01104500	1942-03-13	672	A
USGS	01104500	1942-03-14	684	A
USGS	01104500	1942-03-15	700	A
USGS	01104500	1942-03-16	700	A
USGS	01104500	1942-03-17	845	A
USGS	01104500	1942-03-18	975	A
USGS	01104500	1942-03-19	975	A
USGS	01104500	1942-03-20	975	A
USGS	01104500	1942-03-21	975	A
USGS	01104500	1942-03-22	1040	A
USGS	01104500	1942-03-23	1160	A
USGS	01104500	1942-03-24	1040	A
USGS	01104500	1942-03-25	940	A
USGS	01104500	1942-03-26	908	A
USGS	01104500	1942-03-27	875	A
USGS	01104500	1942-03-28	845	A
USGS	01104500	1942-03-29	785	A
USGS	01104500	1942-03-30	755	A
USGS	01104500	1942-03-31	633	A
USGS	01104500	1942-04-01	662	A
USGS	01104500	1942-04-02	650	A
USGS	01104500	1942-04-03	618	A
USGS	01104500	1942-04-04	596	A
USGS	01104500	1942-04-05	560	A
USGS	01104500	1942-04-06	535	A
USGS	01104500	1942-04-07	418	A
USGS	01104500	1942-04-08	408	A
USGS	01104500	1942-04-09	413	A
USGS	01104500	1942-04-10	408	A
USGS	01104500	1942-04-11	413	A
USGS	01104500	1942-04-12	366	A
USGS	01104500	1942-04-13	426	A
USGS	01104500	1942-04-14	395	A
USGS	01104500	1942-04-15	383	A
USGS	01104500	1942-04-16	391	A
USGS	01104500	1942-04-17	387	A
USGS	01104500	1942-04-18	367	A
USGS	01104500	1942-04-19	367	A
USGS	01104500	1942-04-20	359	A
USGS	01104500	1942-04-21	351	A
USGS	01104500	1942-04-22	343	A
USGS	01104500	1942-04-23	323	A
USGS	01104500	1942-04-24	308	A
USGS	01104500	1942-04-25	308	A
USGS	01104500	1942-04-26	188	A
USGS	01104500	1942-04-27	293	A
USGS	01104500	1942-04-28	245	A
USGS	01104500	1942-04-29	205	A
USGS	01104500	1942-04-30	196	A
USGS	01104500	1942-05-01	187	A
USGS	01104500	1942-05-02	181	A
USGS	01104500	1942-05-03	145	A
USGS	01104500	1942-05-04	145	A
USGS	01104500	1942-05-05	172	A
USGS	01104500	1942-05-06	124	A
USGS	01104500	1942-05-07	190	A
USGS	01104500	1942-05-08	161	A
USGS	01104500	1942-05-09	218	A
USGS	01104500	1942-05-10	208	A
USGS	01104500	1942-05-11	217	A
USGS	01104500	1942-05-12	230	A
USGS	01104500	1942-05-13	223	A
USGS	01104500	1942-05-14	199	A
USGS	01104500	1942-05-15	205	A
USGS	01104500	1942-05-16	193	A
USGS	01104500	1942-05-17	187	A
USGS	01104500	1942-05-18	181	A
USGS	01104500	1942-05-19	175	A
USGS	01104500	1942-05-20	147	A
USGS	01104500	1942-05-21	175	A
USGS	01104500	1942-05-22	150	A
USGS	01104500	1942-05-23	158	A
USGS	01104500	1942-05-24	158	A
USGS	01104500	1942-05-25	155	A
USGS	01104500	1942-05-26	150	A
USGS	01104500	1942-05-27	142	A
USGS	01104500	1942-05-28	129	A
USGS	01104500	1942-05-29	122	A
USGS	01104500	1942-05-30	112	A
USGS	01104500	1942-05-31	105	A
USGS	01104500	1942-06-01	95.0	A
USGS	01104500	1942-06-02	100	A
USGS	01104500	1942-06-03	95.0	A
